,관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자,제공기관코드,제공기관명
37628,경기도 수원시,경기도 수원시 장안구 서부로2106번길 26-130,경기도 수원시 장안구 율전동 439-8,생활방범,1,130.0,360도전방면,30.0,201202,031-228-3304,37.2971538,126.9734567,2020-03-04,3740000,경기도 수원시
37630,경기도 수원시,경기도 수원시 장안구 덕영대로417번길 1,경기도 수원시 장안구 율전동 192-13,생활방범,1,200.0,360도전방면,30.0,201202,031-228-3304,37.3012071,126.96856000000001,2020-03-04,3740000,경기도 수원시
37631,경기도 수원시,경기도 수원시 장안구 만석로 29,경기도 수원시 장안구 천천동 529,생활방범,1,130.0,360도전방면,30.0,201202,031-228-3304,37.2974261,126.9833364,2020-03-04,3740000,경기도 수원시
37632,경기도 수원시,경기도 수원시 장안구 수성로275번길 28,경기도 수원시 장안구 정자동 72-6,생활방범,1,130.0,360도전방면,30.0,201202,031-228-3304,37.29165220000001,127.00167520000001,2020-03-04,3740000,경기도 수원시
37633,경기도 수원시,경기도 수원시 장안구 수성로289번길 40,경기도 수원시 장안구 정자동 70-5,생활방범,1,200.0,360도전방면,30.0,201202,031-228-3304,37.2924271,127.0027804,2020-03-04,3740000,경기도 수원시
37634,경기도 수원시,경기도 수원시 장안구 정자로130번길 44,경기도 수원시 장안구 정자동 321-24,생활방범,1,200.0,360도전방면,30.0,201202,031-228-3304,37.3011485,126.99212179999999,2020-03-04,3740000,경기도 수원시
37635,경기도 수원시,경기도 수원시 장안구 정자로145번길 40,경기도 수원시 장안구 정자동 528-7,생활방범,1,200.0,360도전방면,30.0,201202,031-228-3304,37.305482299999994,126.9909481,2020-03-04,3740000,경기도 수원시
37636,경기도 수원시,경기도 수원시 영통구 신원로 97,경기도 수원시 영통구 신동 398-8,생활방범,4,130.0,360도전방면,30.0,201202,031-228-3304,37.2476897,127.05233899999999,2020-03-04,3740000,경기도 수원시
37637,경기도 수원시,경기도 수원시 영통구 영통로174번길 62,경기도 수원시 영통구 망포동 355-1,생활방범,4,130.0,360도전방면,30.0,201202,031-228-3304,37.2430735,127.0589179,2020-03-04,3740000,경기도 수원시
37638,경기도 수원시,경기도 수원시 영통구 신원로250번길 58,경기도 수원시 영통구 영통동 76-1,생활방범,4,130.0,360도전방면,30.0,201202,031-228-3304,37.2571544,127.0633922,2020-03-04,3740000,경기도 수원시
37639,경기도 수원시,경기도 수원시 영통구 영통로501번길 26,경기도 수원시 영통구 영통동 953-1,생활방범,5,130.0,360도전방면,30.0,201202,031-228-3304,37.2644901,127.0769375,2020-03-04,3740000,경기도 수원시
37640,경기도 수원시,경기도 수원시 영통구 영통로153번길 74-5,경기도 수원시 영통구 망포동 254,생활방범,5,130.0,360도전방면,30.0,201202,031-228-3304,37.2416895,127.05070090000001,2020-03-04,3740000,경기도 수원시
37642,경기도 수원시,경기도 수원시 권선구 세지로77번길 11-2,경기도 수원시 권선구 세류동 866-17,생활방범,1,200.0,360도전방면,30.0,201701,031-228-3304,37.2589891,127.01697279999999,2020-03-04,3740000,경기도 수원시
37643,경기도 수원시,경기도 수원시 팔달구 고화로72번길 9-20,경기도 수원시 팔달구 고등동 14-5,생활방범,4,130.0,360도전방면,30.0,201202,031-228-3304,37.2764067,127.0071101,2020-03-04,3740000,경기도 수원시
37644,경기도 수원시,경기도 수원시 팔달구 수원천로 127,경기도 수원시 팔달구 매교동 113-17,생활방범,3,130.0,360도전방면,30.0,201812,031-228-3304,37.2661256,127.0139753,2020-03-04,3740000,경기도 수원시
37645,경기도 수원시,경기도 수원시 팔달구 신풍로 25,경기도 수원시 팔달구 신풍동 221-14,생활방범,5,200.0,360도전방면,30.0,201701,031-228-3304,37.2831549,127.0149814,2020-03-04,3740000,경기도 수원시
37646,경기도 수원시,경기도 수원시 팔달구 팔달문로 65,경기도 수원시 팔달구 지동 280-16,생활방범,5,200.0,360도전방면,30.0,201709,031-228-3304,37.2797658,127.02367439999999,2020-03-04,3740000,경기도 수원시
37647,경기도 수원시,경기도 수원시 장안구 화산로233번길 38,경기도 수원시 장안구 율전동 402-5,생활방범,1,200.0,360도전방면,30.0,201202,031-228-3304,37.2980089,126.97034350000001,2020-03-04,3740000,경기도 수원시
37649,경기도 수원시,경기도 수원시 장안구 덕영대로395번길 12,경기도 수원시 장안구 율전동 182-2,생활방범,1,200.0,360도전방면,30.0,201202,031-228-3304,37.301819,126.9660332,2020-03-04,3740000,경기도 수원시
37650,경기도 수원시,경기도 수원시 장안구 정자천로188번길 71-21,경기도 수원시 장안구 정자동 30-1,생활방범,1,200.0,360도전방면,30.0,201202,031-228-3304,37.2940398,126.99864140000001,2020-03-04,3740000,경기도 수원시
37651,경기도 수원시,경기도 수원시 장안구 만석로103번길 44,경기도 수원시 장안구 정자동 327-11,생활방범,1,200.0,360도전방면,30.0,201202,031-228-3304,37.300761,126.9916143,2020-03-04,3740000,경기도 수원시
37653,경기도 수원시,경기도 수원시 장안구 금당로10번길 40,경기도 수원시 장안구 조원동 729-1,생활방범,1,200.0,360도전방면,30.0,201202,031-228-3304,37.3027071,127.01483789999999,2020-03-04,3740000,경기도 수원시
37654,경기도 수원시,경기도 수원시 권선구 수원천로 103,경기도 수원시 권선구 세류동 1035-84,생활방범,4,200.0,360도전방면,30.0,201705,031-228-3304,37.2640714,127.01234029999999,2020-03-04,3740000,경기도 수원시
37655,경기도 수원시,경기도 수원시 권선구 권선로545번길 14,경기도 수원시 권선구 세류동 97-146,생활방범,1,130.0,360도전방면,30.0,201209,031-228-3304,37.2636299,127.0115624,2020-03-04,3740000,경기도 수원시
37656,경기도 수원시,경기도 수원시 권선구 세권로61번길 21,경기도 수원시 권선구 세류동 479-13,생활방범,5,130.0,360도전방면,30.0,201611,031-228-3304,37.259818599999996,127.01156200000001,2020-03-04,3740000,경기도 수원시
37657,경기도 수원시,경기도 수원시 권선구 칠보로125번길 28,경기도 수원시 권선구 호매실동 464-1,생활방범,1,200.0,360도전방면,30.0,201705,031-228-3304,37.2667367,126.9515973,2020-03-04,3740000,경기도 수원시
37658,경기도 수원시,경기도 수원시 권선구 서둔로7번길 19,경기도 수원시 권선구 고색동 890-174,생활방범,1,130.0,360도전방면,30.0,201209,031-228-3304,37.2520684,126.98306640000001,2020-03-04,3740000,경기도 수원시
37659,경기도 수원시,경기도 수원시 권선구 세화로169번길 26-1,경기도 수원시 권선구 서둔동 45-37,생활방범,4,200.0,360도전방면,30.0,201705,031-228-3304,37.2668734,126.9915855,2020-03-04,3740000,경기도 수원시
37661,경기도 수원시,경기도 수원시 권선구 구운중로11번길 49,경기도 수원시 권선구 구운동 538,생활방범,4,200.0,360도전방면,30.0,201705,031-228-3304,37.2756815,126.97042069999999,2020-03-04,3740000,경기도 수원시
37662,경기도 수원시,경기도 수원시 권선구 덕영대로997번길 57,경기도 수원시 권선구 세류동 256-3,생활방범,1,200.0,360도전방면,30.0,201705,031-228-3304,37.2585123,127.00706409999998,2020-03-04,3740000,경기도 수원시
37663,경기도 수원시,경기도 수원시 팔달구 수성로244번길 20-3,경기도 수원시 팔달구 화서동 345-4,생활방범,1,200.0,360도전방면,30.0,201701,031-228-3304,37.2881201,126.999059,2020-03-04,3740000,경기도 수원시
37664,경기도 수원시,경기도 수원시 팔달구 수성로244번길 38,경기도 수원시 팔달구 화서동 339-2,생활방범,1,130.0,360도전방면,30.0,201209,031-228-3304,37.2874263,126.99925079999998,2020-03-04,3740000,경기도 수원시
37665,경기도 수원시,경기도 수원시 팔달구 수성로232번길 61,경기도 수원시 팔달구 화서동 344-47,생활방범,1,200.0,360도전방면,30.0,201705,031-228-3304,37.2866784,126.99878840000001,2020-03-04,3740000,경기도 수원시
37666,경기도 수원시,경기도 수원시 팔달구 수성로232번길 42,경기도 수원시 팔달구 화서동 344-24,생활방범,1,200.0,360도전방면,30.0,201705,031-228-3304,37.2875705,126.99881090000002,2020-03-04,3740000,경기도 수원시
37667,경기도 수원시,경기도 수원시 팔달구 수원천로213번길 4,경기도 수원시 팔달구 구천동 46-35,생활방범,7,200.0,360도전방면,30.0,201812,031-228-3304,37.272990899999996,127.0180577,2020-03-04,3740000,경기도 수원시
37668,경기도 수원시,경기도 수원시 장안구 창훈로52번길 3,경기도 수원시 장안구 연무동 56-118,생활방범,1,200.0,360도전방면,30.0,201209,031-228-3304,37.29706420000001,127.03019809999999,2020-03-04,3740000,경기도 수원시
37669,경기도 수원시,경기도 수원시 팔달구 팔달문로163번길 7,경기도 수원시 팔달구 우만동 530-15,생활방범,1,200.0,360도전방면,30.0,201705,031-228-3304,37.2834309,127.0335535,2020-03-04,3740000,경기도 수원시
37670,경기도 수원시,경기도 수원시 장안구 연무로13번길 13,경기도 수원시 장안구 연무동 239-22,생활방범,1,200.0,360도전방면,30.0,201705,031-228-3304,37.2932893,127.0283584,2020-03-04,3740000,경기도 수원시
37671,경기도 수원시,경기도 수원시 팔달구 창룡대로103번길 41,경기도 수원시 팔달구 매향동 121-136,생활방범,4,200.0,360도전방면,30.0,201705,031-228-3304,37.2866498,127.02272909999999,2020-03-04,3740000,경기도 수원시
37672,경기도 수원시,경기도 수원시 팔달구 정조로886번길 7,경기도 수원시 팔달구 북수동 109-3,생활방범,5,130.0,360도전방면,30.0,201209,031-228-3304,37.287038200000005,127.0156135,2020-03-04,3740000,경기도 수원시
37673,경기도 수원시,경기도 수원시 장안구 수성로402번길 30-4,경기도 수원시 장안구 영화동 212-13,생활방범,4,200.0,360도전방면,30.0,201705,031-228-3304,37.293372399999996,127.01572730000001,2020-03-04,3740000,경기도 수원시
37674,경기도 수원시,경기도 수원시 장안구 장안로42번길 38,경기도 수원시 장안구 영화동 420-1,생활방범,5,200.0,360도전방면,30.0,201705,031-228-3304,37.28921029999999,127.0067838,2020-03-04,3740000,경기도 수원시
37675,경기도 수원시,경기도 수원시 영통구 청명로77번길 7,경기도 수원시 영통구 영통동 1042-1,생활방범,1,130.0,360도전방면,30.0,201209,031-228-3304,37.25337929999999,127.0786963,2020-03-04,3740000,경기도 수원시
37676,경기도 수원시,경기도 수원시 영통구 청명남로4번길 21-1,경기도 수원시 영통구 영통동 1002-8,생활방범,4,200.0,360도전방면,30.0,201705,031-228-3304,37.2498769,127.07438710000001,2020-03-04,3740000,경기도 수원시
37677,경기도 수원시,경기도 수원시 영통구 덕영대로1673번길 8-6,경기도 수원시 영통구 영통동 991-3,생활방범,4,200.0,360도전방면,30.0,201705,031-228-3304,37.2477684,127.07457679999999,2020-03-04,3740000,경기도 수원시
37678,경기도 수원시,경기도 수원시 영통구 매영로415번길 7,경기도 수원시 영통구 영통동 1015-7,생활방범,5,200.0,360도전방면,30.0,201705,031-228-3304,37.2490195,127.07675330000001,2020-03-04,3740000,경기도 수원시
37679,경기도 수원시,경기도 수원시 영통구 청명로59번길 59-2,경기도 수원시 영통구 영통동 1027-24,생활방범,4,200.0,360도전방면,30.0,201705,031-228-3304,37.25012589999999,127.0796962,2020-03-04,3740000,경기도 수원시
37680,경기도 수원시,경기도 수원시 장안구 일월로90번길 50,경기도 수원시 장안구 천천동 325-4,생활방범,1,200.0,360도전방면,30.0,201301,031-228-3304,37.2909558,126.9782858,2020-03-04,3740000,경기도 수원시
37681,경기도 수원시,경기도 수원시 장안구 덕영대로425번길 23,경기도 수원시 장안구 율전동 157-3,생활방범,1,200.0,360도전방면,30.0,201301,031-228-3304,37.30182,126.96939440000001,2020-03-04,3740000,경기도 수원시
37682,경기도 수원시,경기도 수원시 팔달구 인계로124번길 46,경기도 수원시 팔달구 인계동 1032-7,생활방범,5,200.0,360도전방면,30.0,201512,031-228-3304,37.2654292,127.0300626,2020-03-04,3740000,경기도 수원시
37683,경기도 수원시,경기도 수원시 팔달구 인계로124번길 22,경기도 수원시 팔달구 인계동 1034-13,생활방범,5,200.0,360도전방면,30.0,201512,031-228-3304,37.2665193,127.03058159999999,2020-03-04,3740000,경기도 수원시
37684,경기도 수원시,경기도 수원시 장안구 경수대로973번길 13-3,경기도 수원시 장안구 송죽동 495-3,생활방범,5,200.0,360도전방면,30.0,201511,031-228-3304,37.3037079,127.0044497,2020-03-04,3740000,경기도 수원시
37685,경기도 수원시,경기도 수원시 장안구 파장로 6,경기도 수원시 장안구 송죽동 444-16,생활방범,5,200.0,360도전방면,30.0,201511,031-228-3304,37.3037619,126.9996673,2020-03-04,3740000,경기도 수원시
37686,경기도 수원시,경기도 수원시 장안구 경수대로976번길 23,경기도 수원시 장안구 송죽동 201,생활방범,5,200.0,360도전방면,30.0,201511,031-228-3304,37.3056811,127.00431440000001,2020-03-04,3740000,경기도 수원시
37687,경기도 수원시,경기도 수원시 장안구 파장천로66번길 98-2,경기도 수원시 장안구 송죽동107-2,생활방범,4,200.0,360도전방면,30.0,201511,031-228-3304,37.3084833,127.0021149,2020-03-04,3740000,경기도 수원시
37688,경기도 수원시,경기도 수원시 장안구 수일로107번길 12,경기도 수원시 장안구 송죽동 98-22,생활방범,4,200.0,360도전방면,30.0,201511,031-228-3304,37.3094564,127.0029722,2020-03-04,3740000,경기도 수원시
37689,경기도 수원시,경기도 수원시 팔달구 중부대로34번길 16,경기도 수원시 팔달구 인계동 762-17,생활방범,3,300.0,360도전방면,30.0,201509,031-228-3304,37.2745134,127.0203356,2020-03-04,3740000,경기도 수원시
37690,경기도 수원시,경기도 수원시 팔달구 수원천로 232,경기도 수원시 팔달구 인계동 769-7,생활방범,5,200.0,360도전방면,30.0,201509,031-228-3304,37.2739909,127.0196703,2020-03-04,3740000,경기도 수원시
37691,경기도 수원시,경기도 수원시 팔달구 중부대로34번길 36,경기도 수원시 팔달구 인계동 754-14,생활방범,5,200.0,360도전방면,30.0,201509,031-228-3304,37.2734592,127.02033540000001,2020-03-04,3740000,경기도 수원시
37692,경기도 수원시,경기도 수원시 팔달구 인계로19번길 45,경기도 수원시 팔달구 인계동 779-9,생활방범,1,200.0,360도전방면,30.0,201509,031-228-3304,37.2719636,127.0195909,2020-03-04,3740000,경기도 수원시
