관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자,제공기관코드,제공기관명
서울특별시 중구청,서울특별시 중구 퇴계로20나길 36-2 (남산동2가),서울특별시 중구 남산동2가 49-10,쓰레기단속,1,200,고정형,30,17-Sep,02-3396-4744,37.5578,126.9854,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 퇴계로8길 80 (회현동),서울특별시 중구 회현동 100-239,쓰레기단속,1,200,고정형,30,17-Sep,02-3396-4744,37.5564,126.9805,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 퇴계로6길 36 (남창동),서울특별시 중구 남창동 206-61,쓰레기단속,1,200,고정형,30,17-Sep,02-3396-4744,37.5572,126.9773,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 퇴계로6가길 14,서울특별시 중구 남창동 205-6,쓰레기단속,1,200,고정형,30,17-Sep,02-3396-4744,37.5566,126.9787,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 동호로11아길 5,서울특별시 중구 신당동 432-556,쓰레기단속,1,200,고정형,30,17-Sep,02-3396-4744,37.5517,127.0055,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 남대문로1길 24 (북창동),서울특별시 중구 북창동 24-3,쓰레기단속,1,200,고정형,30,17-Sep,02-3396-4744,37.562,126.9775,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 퇴계로12길 79,서울특별시 중구 회현동1가 147-16,생활방범,2,200,회전형,30,17-Sep,02-3396-4744,37.556,126.9819,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 서소문로 11길 19,서울특별시 중구 서소문동 37,어린이보호,3,200,회전형,30,17-Sep,02-3396-4744,37.5638,126.973,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 세종대로9길 53 (서소문동),서울특별시 중구 서소문동 58-12,생활방범,1,200,회전형,30,13-Feb,02-3396-4744,37.562,126.9731,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 퇴계로12길 62-5,서울특별시 중구 회현동1가 109,쓰레기단속,1,200,고정형,30,17-Sep,02-3396-4744,37.5568,126.9813,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 정동길 21 (정동),서울특별시 중구 정동 16-1,생활방범,1,200,회전형,30,16-Dec,02-3396-4744,37.5667,126.9709,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 소파로 46 (회현동1가),서울특별시 중구 회현동1가 100-115,생활방범,1,200,회전형,30,17-Sep,02-3396-4744,37.5546,126.9806,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 남대문시장10길 2 (회현동1가),서울특별시 중구 회현동1가 204,생활방범,1,200,회전형,30,17-Sep,02-3396-4744,37.5606,126.9796,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 퇴계로16길 21 (남산동1가),서울특별시 중구 남산동1가 8-1,생활방범,1,200,회전형,30,17-Sep,02-3396-4744,37.5597,126.9846,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 명동9길 29 (을지로2가),서울특별시 중구 을지로2가 195,생활방범,1,200,회전형,30,16-Dec,02-3396-4744,37.565,126.9844,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 청파로 447-1,서울특별시 중구 중림동 149-2,시설물관리,1,200,고정형,30,12-Dec,02-3396-4744,37.5591,126.9674,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 청파로 447-1,서울특별시 중구 중림동 149-2,시설물관리,1,200,고정형,30,12-Dec,02-3396-4744,37.5591,126.9674,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 청파로 447-1,서울특별시 중구 중림동 149-2,시설물관리,1,200,고정형,30,12-Dec,02-3396-4744,37.5591,126.9674,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 청파로 447-1,서울특별시 중구 중림동 149-2,시설물관리,1,200,고정형,30,12-Dec,02-3396-4744,37.5591,126.9674,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 청파로 447-1,서울특별시 중구 중림동 149-2,시설물관리,1,200,고정형,30,12-Dec,02-3396-4744,37.5591,126.9674,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 청파로 447-1,서울특별시 중구 중림동 149-2,시설물관리,1,200,고정형,30,12-Dec,02-3396-4744,37.5591,126.9674,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 청파로 447-1,서울특별시 중구 중림동 149-2,시설물관리,1,200,고정형,30,12-Dec,02-3396-4744,37.5591,126.9674,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 청파로 447-1,서울특별시 중구 중림동 149-2,시설물관리,1,200,고정형,30,12-Dec,02-3396-4744,37.5591,126.9674,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 청파로 447-1,서울특별시 중구 중림동 149-2,시설물관리,1,200,고정형,30,12-Dec,02-3396-4744,37.5591,126.9674,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 덕수궁길 130,서울특별시 중구 정동 1-23,시설물관리,1,200,고정형,30,12-Dec,02-3396-4744,37.5679,126.974,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 덕수궁길 130,서울특별시 중구 정동 1-23,시설물관리,1,200,고정형,30,12-Dec,02-3396-4744,37.5678,126.9739,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 다산로38길 60 (신당동),서울특별시 중구 동화동 52-33,쓰레기단속,1,200,고정형,30,17-Sep,02-3396-4744,37.5621,127.0189,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 퇴계로88다길 26 (신당동),서울특별시 중구 동화동 52-80,쓰레기단속,1,200,고정형,30,17-Sep,02-3396-4744,37.5624,127.02,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 퇴계로88가길 48-11(신당5동),서울특별시 중구 신당5동 166-5,쓰레기단속,1,200,고정형,30,17-Sep,02-3396-4744,37.5629,127.023,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 퇴계로90길 42 (신당동),서울특별시 중구 신당5동 155-10,쓰레기단속,1,200,고정형,30,17-Sep,02-3396-4744,37.5633,127.0218,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 퇴계로88나길 23 (신당동),서울특별시 중구 신당동 67-32,쓰레기단속,1,200,고정형,30,17-Sep,02-3396-4744,37.5625,127.0206,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 다산로44길 22-3,서울특별시 중구 신당동 121-19,쓰레기단속,1,200,고정형,30,17-Sep,02-3396-4744,37.5648,127.0182,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 청구로3길 80 (신당동),서울특별시 중구 청구동 340-15,쓰레기단속,1,200,고정형,30,17-Sep,02-3396-4744,37.5577,127.0148,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 청구로1길 39 (신당동),서울특별시 중구 청구동 841,쓰레기단속,1,200,고정형,30,17-Sep,02-3396-4744,37.5578,127.0161,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 동호로8나길 69 (약수동),서울특별시 중구 약수동 309-216,쓰레기단속,1,200,고정형,30,17-Sep,02-3396-4744,37.5526,127.0144,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 다산로8길 16-14 (신당동),서울특별시 중구 약수동 366-72,쓰레기단속,1,200,고정형,30,17-Sep,02-3396-4744,37.5522,127.0102,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 동호로12길 29 (신당동),서울특별시 중구 신당동 381-27,쓰레기단속,1,200,고정형,30,17-Sep,02-3396-4744,37.5566,127.0111,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 동호로15가길 14 (신당동),서울특별시 중구 다산동 429-17,쓰레기단속,1,200,고정형,30,17-Sep,02-3396-4744,37.5555,127.008,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 동호로11길 98 (신당동),서울특별시 중구 다산동 353-26,쓰레기단속,1,200,고정형,30,17-Sep,02-3396-4744,37.5513,127.0071,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 동호로14길 42 (신당동),서울특별시 중구 다산동 417-10,쓰레기단속,1,200,고정형,30,17-Sep,02-3396-4744,37.5571,127.0103,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 동호로11마길 20-4 (신당동),서울특별시 중구 다산동 432-503,쓰레기단속,1,200,고정형,30,17-Sep,02-3396-4744,37.5514,127.0062,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 동호로11다길 18 (신당동),서울특별시 중구 다산동 353-47,쓰레기단속,1,200,고정형,30,17-Sep,02-3396-4744,37.5518,127.0071,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 다산로29길 45 (신당동),서울특별시 중구 신당동 305-26,쓰레기단속,1,200,고정형,30,17-Sep,02-3396-4744,37.5618,127.0117,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 다산로35길 25-31,서울특별시 중구 신당동 241-25,쓰레기단속,1,200,고정형,30,17-Sep,02-3396-4744,37.5632,127.0142,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 청구로8길 22 (신당동),서울특별시 중구 신당동 304-720,쓰레기단속,1,200,고정형,30,17-Sep,02-3396-4744,37.5616,127.0139,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 퇴계로73가길 26 (신당동),서울특별시 중구 신당동 251-91,쓰레기단속,1,200,고정형,30,17-Sep,02-3396-4744,37.5661,127.0134,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 다산로39길 46,서울특별시 중구 신당동 248-34,쓰레기단속,1,200,고정형,30,17-Sep,02-3396-4744,37.5647,127.0132,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 다산로31길 16 (신당동),서울특별시 중구 신당동 304-362,쓰레기단속,1,200,고정형,30,17-Sep,02-3396-4744,37.5617,127.0135,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 마른내로4길 11,서울특별시 중구 인현동1가 114-2,쓰레기단속,1,200,고정형,30,17-Sep,02-3396-4744,37.5639,126.9939,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 을지로27가길 10 (주교동),서울특별시 중구 주교동 273-5,쓰레기단속,1,200,고정형,30,17-Sep,02-3396-4744,37.5678,126.9997,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 을지로39길 40 (을지로6가),서울특별시 중구 을지로6가 18-14,쓰레기단속,1,200,고정형,30,17-Sep,02-3396-4744,37.5683,127.006,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 창경궁로1길 37 (충무로4가),서울특별시 중구 충무로4가 109-1,쓰레기단속,1,200,고정형,30,17-Sep,02-3396-4744,37.5624,126.9964,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 퇴계로41길 40 (인현동2가),서울특별시 중구 인현동2가 181-70,쓰레기단속,1,200,고정형,30,17-Sep,02-3396-4744,37.5637,126.9961,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 장충단로8가길 26 (광희동2가),서울특별시 중구 광희동2가 303-24,쓰레기단속,1,200,고정형,30,17-Sep,02-3396-4744,37.5634,127.0078,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 동호로28길 34 (장충동2가),서울특별시 중구 장충동2가 186-25,쓰레기단속,1,200,고정형,30,17-Sep,02-3396-4744,37.5608,127.0036,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 장충단로6가길 21-2 (장충동1가),서울특별시 중구 장충동1가 44-10,쓰레기단속,1,200,고정형,30,17-Sep,02-3396-4744,37.5612,127.0081,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 퇴계로50길 53 (묵정동),서울특별시 중구 묵정동 22-22,쓰레기단속,1,200,고정형,30,17-Sep,02-3396-4744,37.5602,127.001,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 동호로30길 17 (장충동2가),서울특별시 중구 장충동2가 186-20,쓰레기단속,1,200,고정형,30,17-Sep,02-3396-4744,37.5612,127.0035,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 을지로 127 (을지로3가),서울특별시 중구 을지로3가 118-6,쓰레기단속,1,200,고정형,30,17-Sep,02-3396-4744,37.5666,126.992,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 퇴계로44길17,서울특별시 중구 필동3가10-1,생활방범,4,200,회전형,30,15-Dec,02-3396-4744,37.5611,126.9973,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 서애로3길40,서울특별시 중구 장충동2가192-112,생활방범,4,200,회전형,30,15-Dec,02-3396-4744,37.559,126.9983,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 서애로3길19,서울특별시 중구 필동3가25-1,생활방범,4,200,회전형,30,15-Dec,02-3396-4744,37.5597,126.9975,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 퇴계로 210-19 (필동2가),서울특별시 중구 필동2가 18-5,생활방범,4,200,회전형,30,13-Feb,02-3396-4744,37.5606,126.9954,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 퇴계로27길 12-3 (필동1가),서울특별시 중구 필동1가 3-17,생활방범,3,200,회전형,30,13-Feb,02-3396-4744,37.5617,126.9916,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 필동로 96 (장충동2가),서울특별시 중구 장충동2가 192-45,생활방범,1,200,회전형,30,17-Sep,02-3396-4744,37.5534,126.9971,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 삼일대로2길 70 (주자동),서울특별시 중구 주자동 49-16,생활방범,3,200,회전형,30,15-Dec,02-3396-4744,37.5602,126.9902,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 소파로4길 32 (예장동),서울특별시 중구 예장동 6-47,생활방범,2,200,회전형,30,16-Dec,02-3396-4744,37.5586,126.9885,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 필동로8길 50 (예장동),서울특별시 중구 예장동 1-149,생활방범,3,200,회전형,30,18-Oct,02-3396-4744,37.5559,126.9937,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 서애로 26 (필동3가),서울특별시 중구 필동3가 1-5,생활방범,5,200,회전형,30,15-Dec,02-3396-4744,37.5602,126.9969,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 필동로1길 18 (필동3가),서울특별시 중구 필동3가 39-15,생활방범,4,200,회전형,30,12-Jun,02-3396-4744,37.5585,126.9969,2019-11-21,3010000,서울특별시 중구
